#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.geneSymbol	hg38.kgXref.description
chr9	99185586	99185866	RN7SL794P	RNA, 7SL, cytoplasmic 794, pseudogene (from HGNC RN7SL794P)
chr9	99217366	99221956	ALG2	Homo sapiens ALG2, alpha-1,3/1,6-mannosyltransferase (ALG2), transcript variant 1, mRNA. (from RefSeq NM_033087)
chr9	99222300	99230615	SEC61B	Homo sapiens Sec61 translocon beta subunit (SEC61B), mRNA. (from RefSeq NM_006808)
chr9	99284021	99284373	RN7SKP225	RNA, 7SK small nuclear pseudogene 225 (from HGNC RN7SKP225)
chr9	99305175	99306611	KRT8P11	keratin 8 pseudogene 11 (from HGNC KRT8P11)
chr9	99355409	99375227	NAMA	Homo sapiens non-protein coding RNA, associated with MAP kinase pathway and growth arrest (NAMA), transcript variant 1, long non-coding RNA. (from RefSeq NR_102270)
chr9	99357826	99357957	AL137067.2	AL137067.2 (from geneSymbol)
chr9	99368446	99368566	AL137067.1	AL137067.1 (from geneSymbol)
chr9	99531695	99536924	AL162394.1	AL162394.1 (from geneSymbol)
chr9	99585785	99819889	AL359710.1	Homo sapiens uncharacterized LOC101928438 (LOC101928438), long non-coding RNA. (from RefSeq NR_109802)
chr9	99821854	99866891	NR4A3	Homo sapiens nuclear receptor subfamily 4 group A member 3 (NR4A3), transcript variant 3, mRNA. (from RefSeq NM_173200)
chr9	99886321	99906601	STX17-AS1	Homo sapiens STX17 antisense RNA 1 (STX17-AS1), long non-coding RNA. (from RefSeq NR_038853)
chr9	99906632	99970341	STX17	Homo sapiens syntaxin 17 (STX17), mRNA. (from RefSeq NM_017919)
chr9	99915076	99929896	AL358937.1	AL358937.1 (from geneSymbol)
chr9	99979178	100099040	ERP44	Homo sapiens endoplasmic reticulum protein 44 (ERP44), mRNA. (from RefSeq NM_015051)
chr9	99998300	99999069	UPF3AP3	UPF3A pseudogene 3 (from HGNC UPF3AP3)
chr9	100099255	100301000	INVS	Homo sapiens inversin (INVS), transcript variant 6, non-coding RNA. (from RefSeq NR_134606)
chr9	100102558	100102839	RN7SL75P	RNA, 7SL, cytoplasmic 75, pseudogene (from HGNC RN7SL75P)
chr9	100116754	100117651	RPS2P35	ribosomal protein S2 pseudogene 35 (from HGNC RPS2P35)
chr9	100120434	100120900	AL137072.1	AL137072.1 (from geneSymbol)
chr9	100175177	100176054	NANOGP5	Nanog homeobox pseudogene 5 (from HGNC NANOGP5)
chr9	100302083	100352939	TEX10	Homo sapiens testis expressed 10 (TEX10), transcript variant 1, mRNA. (from RefSeq NM_017746)
chr9	100427428	100451711	MSANTD3	Homo sapiens Myb/SANT DNA binding domain containing 3 (MSANTD3), transcript variant 2, mRNA. (from RefSeq NM_001198805)
chr9	100442270	100577636	MSANTD3-TMEFF1	Homo sapiens MSANTD3-TMEFF1 readthrough (MSANTD3-TMEFF1), mRNA. (from RefSeq NM_001198812)
chr9	100473112	100577636	TMEFF1	Homo sapiens transmembrane protein with EGF like and two follistatin like domains 1 (TMEFF1), mRNA. (from RefSeq NM_003692)
chr9	100578078	100587906	CAVIN4	Homo sapiens caveolae associated protein 4 (CAVIN4), mRNA. (from RefSeq NM_001018116)
chr9	100581078	100581379	RN7SKP87	RNA, 7SK small nuclear pseudogene 87 (from HGNC RN7SKP87)
chr9	100731239	100732355	ACTG1P19	actin gamma 1 pseudogene 19 (from HGNC ACTG1P19)
chr9	100912319	100912741	AL162395.1	AL162395.1 (from geneSymbol)
chr9	100975667	100976682	GAPDHP26	glyceraldehyde 3 phosphate dehydrogenase pseudogene 26 (from HGNC GAPDHP26)
chr9	101028708	101325135	PLPPR1	Homo sapiens phospholipid phosphatase related 1 (PLPPR1), transcript variant 1, mRNA. (from RefSeq NM_207299)
chr9	101125435	101125921	AL161631.1	AL161631.1 (from geneSymbol)
chr9	101322476	101322533	RF00322	RF00322 (from geneSymbol)
chr9	101334083	101339347	ACNATP	ACNATP (from geneSymbol)
chr9	101356465	101356844	TRMT112P4	tRNA methyltransferase subunit 11-2 pseudogene 4 (from HGNC TRMT112P4)
chr9	101358931	101361242	AL359893.1	AL359893.1 (from geneSymbol)
chr9	101360416	101383519	BAAT	Homo sapiens bile acid-CoA:amino acid N-acyltransferase (BAAT), transcript variant 2, mRNA. (from RefSeq NM_001127610)
chr9	101375343	101376603	FYTTD1P1	forty-two-three domain containing 1 pseudogene 1 (from HGNC FYTTD1P1)
chr9	101387632	101398614	MRPL50	Homo sapiens mitochondrial ribosomal protein L50 (MRPL50), mRNA. (from RefSeq NM_019051)
chr9	101399027	101410660	ZNF189	Homo sapiens zinc finger protein 189 (ZNF189), transcript variant 1, mRNA. (from RefSeq NM_003452)
chr9	101421438	101449664	ALDOB	aldolase, fructose-bisphosphate B (from HGNC ALDOB)
chr9	101449800	101449933	AL353621.2	AL353621.2 (from geneSymbol)
chr9	101468461	101481502	TMEM246-AS1	Homo sapiens TMEM246 antisense RNA 1 (TMEM246-AS1), transcript variant 1, long non-coding RNA. (from RefSeq NR_121573)
chr9	101473170	101533448	TMEM246	Membrane; Multi-pass membrane protein  (Potential). (from UniProt Q9BRR3)
chr9	101501642	101501885	AL353621.1	AL353621.1 (from geneSymbol)
chr9	101533850	101563344	RNF20	Homo sapiens ring finger protein 20 (RNF20), mRNA. (from RefSeq NM_019592)
chr9	101569352	101738580	GRIN3A	Homo sapiens glutamate ionotropic receptor NMDA type subunit 3A (GRIN3A), mRNA. (from RefSeq NM_133445)
chr9	101591614	101595001	PPP3R2	Homo sapiens protein phosphatase 3 regulatory subunit B, beta (PPP3R2), mRNA. (from RefSeq NM_147180)
chr9	101793453	101793756	MTND3P4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 pseudogene 4 (from HGNC MTND3P4)
chr9	102055251	102055741	ARL2BPP7	ADP ribosylation factor like GTPase 2 binding protein pseudogene 7 (from HGNC ARL2BPP7)
chr9	102256603	102256710	RNU6-329P	RNA, U6 small nuclear 329, pseudogene (from HGNC RNU6-329P)
chr9	102515203	102518308	AL442644.1	Sequence 30097 from Patent EP1572962. (from mRNA JD049073)
chr9	102519635	102657514	LINC00587	Homo sapiens long intergenic non-protein coding RNA 587 (LINC00587), long non-coding RNA. (from RefSeq NR_103830)
chr9	102611161	102612155	ZYG11AP1	zyg-11 family member A, cell cycle regulator pseudogene 1 (from HGNC ZYG11AP1)
chr9	102922573	102923244	AL365396.1	AL365396.1 (from geneSymbol)
chr9	102995310	103018488	CYLC2	Homo sapiens cylicin 2 (CYLC2), mRNA. (from RefSeq NM_001340)
chr9	103065415	103065598	AL589823.1	AL589823.1 (from geneSymbol)
chr9	103140522	103325034	LINC01492	Homo sapiens long intergenic non-protein coding RNA 1492 (LINC01492), long non-coding RNA. (from RefSeq NR_121578)
chr9	103361951	103429892	AL390962.1	AL390962.1 (from geneSymbol)
chr9	103689472	103689577	RNA5SP291	RNA, 5S ribosomal pseudogene 291 (from HGNC RNA5SP291)
chr9	103999754	104000469	AL590381.1	Homo sapiens uncharacterized LOC101928523 (LOC101928523), long non-coding RNA. (from RefSeq NR_109803)
chr9	104080023	104092474	SMC2-AS1	Homo sapiens SMC2 antisense RNA 1 (head to head) (SMC2-AS1), long non-coding RNA. (from RefSeq NR_121580)
chr9	104094259	104141409	SMC2	Homo sapiens structural maintenance of chromosomes 2 (SMC2), transcript variant 3, mRNA. (from RefSeq NM_006444)
chr9	104270249	104286955	TOPORSLP	Homo sapiens uncharacterized LOC105376194 (LOC105376194), long non-coding RNA. (from RefSeq NR_135141)
chr9	104328319	104329396	AL512646.1	AL512646.1 (from geneSymbol)
chr9	104504262	104505222	OR13F1	Homo sapiens olfactory receptor family 13 subfamily F member 1 (OR13F1), mRNA. (from RefSeq NM_001004485)
chr9	104520828	104537180	AL450426.1	AL450426.1 (from geneSymbol)
chr9	104526252	104527209	OR13C4	Homo sapiens olfactory receptor family 13 subfamily C member 4 (OR13C4), mRNA. (from RefSeq NM_001001919)
chr9	104535748	104536856	OR13C3	olfactory receptor family 13 subfamily C member 3 (from HGNC OR13C3)
chr9	104569167	104570130	OR13C8	Homo sapiens olfactory receptor family 13 subfamily C member 8 (OR13C8), mRNA. (from RefSeq NM_001004483)
chr9	104590043	104590950	OR13D2P	olfactory receptor family 13 subfamily D member 2 pseudogene (from HGNC OR13D2P)
chr9	104598456	104599413	OR13C5	Homo sapiens olfactory receptor family 13 subfamily C member 5 (OR13C5), mRNA. (from RefSeq NM_001004482)
chr9	104604670	104605627	OR13C2	Homo sapiens olfactory receptor family 13 subfamily C member 2 (OR13C2), mRNA. (from RefSeq NM_001004481)
chr9	104617247	104618204	OR13C9	Homo sapiens olfactory receptor family 13 subfamily C member 9 (OR13C9), mRNA. (from RefSeq NM_001001956)
chr9	104629753	104631017	OR13I1P	olfactory receptor family 13 subfamily I member 1 pseudogene (from HGNC OR13I1P)
chr9	104655362	104659055	OR13C1P	olfactory receptor family 13 subfamily C member 1 pseudogene (from HGNC OR13C1P)
chr9	104694378	104695485	OR13D1	Homo sapiens olfactory receptor family 13 subfamily D member 1 (OR13D1), mRNA. (from RefSeq NM_001004484)
chr9	104722334	104723271	OR13D3P	olfactory receptor family 13 subfamily D member 3 pseudogene (from HGNC OR13D3P)
chr9	104747687	104760122	NIPSNAP3A	Homo sapiens nipsnap homolog 3A (NIPSNAP3A), transcript variant 1, mRNA. (from RefSeq NM_015469)
chr9	104764169	104774010	NIPSNAP3B	Homo sapiens nipsnap homolog 3B (NIPSNAP3B), transcript variant 1, mRNA. (from RefSeq NM_018376)
chr9	104781001	104928237	ABCA1	Homo sapiens ATP binding cassette subfamily A member 1 (ABCA1), mRNA. (from RefSeq NM_005502)
chr9	104927552	104928892	AL359182.1	Homo sapiens cDNA, FLJ18487. (from mRNA AK311445)
chr9	104990795	104991781	AL359182.2	AL359182.2 (from geneSymbol)
chr9	105096755	105097061	RN7SKP191	RNA, 7SK small nuclear pseudogene 191 (from HGNC RN7SKP191)
chr9	105244621	105397346	SLC44A1	Homo sapiens solute carrier family 44 member 1 (SLC44A1), transcript variant 1, mRNA. (from RefSeq NM_080546)
chr9	105448122	105546602	FSD1L	Homo sapiens fibronectin type III and SPRY domain containing 1 like (FSD1L), transcript variant 5, mRNA. (from RefSeq NM_001287192)
chr9	105520127	105526359	RALGAPA1P1	Homo sapiens Ral GTPase activating protein catalytic alpha subunit 1 pseudogene 1 (RALGAPA1P1), non-coding RNA. (from RefSeq NR_104269)
chr9	105554034	105558029	AL158070.1	AL158070.1 (from geneSymbol)
chr9	105558129	105641118	FKTN	Homo sapiens fukutin (FKTN), transcript variant 2, mRNA. (from RefSeq NM_006731)
chr9	105656368	105657989	AL158070.2	AL158070.2 (from geneSymbol)
chr9	105662456	105663112	TAL2	Homo sapiens TAL bHLH transcription factor 2 (TAL2), mRNA. (from RefSeq NM_005421)
chr9	105694543	105776612	TMEM38B	Homo sapiens transmembrane protein 38B (TMEM38B), mRNA. (from RefSeq NM_018112)
chr9	105710289	105710781	AL592437.1	AL592437.1 (from geneSymbol)
chr9	105758163	105760755	AL592437.2	AL592437.2 (from geneSymbol)
chr9	105850024	105851425	SLC25A6P5	solute carrier family 25 member 6 pseudogene 5 (from HGNC SLC25A6P5)
chr9	105993309	106702662	LINC01505	long intergenic non-protein coding RNA 1505 (from HGNC LINC01505)
chr9	106061353	106064825	AL732323.1	AL732323.1 (from geneSymbol)
chr9	106584141	106591952	AL451140.1	AL451140.1 (from geneSymbol)
chr9	106600927	106601022	MIR8081	Homo sapiens microRNA 8081 (MIR8081), microRNA. (from RefSeq NR_107048)
chr9	106615077	106615806	AL512649.2	AL512649.2 (from geneSymbol)
chr9	106664753	106702662	LINC01505	long intergenic non-protein coding RNA 1505 (from HGNC LINC01505)
chr9	106679976	106680329	RN7SKP77	RNA, 7SK small nuclear pseudogene 77 (from HGNC RN7SKP77)
chr9	106722349	106722930	AL512649.1	JP 2014500723-A/173035: Polycomb-Associated Non-Coding RNAs. (from mRNA LF365532)
chr9	106843748	106843866	RNA5SP292	RNA, 5S ribosomal pseudogene 292 (from HGNC RNA5SP292)
chr9	106863096	107013634	ZNF462	Homo sapiens zinc finger protein 462 (ZNF462), transcript variant 1, mRNA. (from RefSeq NM_021224)
chr9	106974832	107102988	AL807761.4	Homo sapiens uncharacterized LOC340512 (LOC340512), long non-coding RNA. (from RefSeq NR_126029)
chr9	106978775	106979554	AL512593.1	JP 2014500723-A/13973: Polycomb-Associated Non-Coding RNAs. (from mRNA LF206470)
chr9	107115783	107115954	AL807761.1	AL807761.1 (from geneSymbol)
chr9	107116828	107117557	AL807761.2	AL807761.2 (from geneSymbol)
chr9	107117458	107121705	AL807761.3	AL807761.3 (from geneSymbol)
chr9	107169568	107171148	AL445487.1	JP 2014500723-A/161342: Polycomb-Associated Non-Coding RNAs. (from mRNA LF353839)
chr9	107283278	107332194	RAD23B	Homo sapiens RAD23 homolog B, nucleotide excision repair protein (RAD23B), transcript variant 1, mRNA. (from RefSeq NM_002874)
chr9	107420283	107430802	LINC01509	long intergenic non-protein coding RNA 1509 (from HGNC LINC01509)
chr9	107458037	107458306	HMGN2P32	high mobility group nucleosomal binding domain 2 pseudogene 32 (from HGNC HMGN2P32)
chr9	107475035	107475139	RNU6-492P	RNA, U6 small nuclear 492, pseudogene (from HGNC RNU6-492P)
chr9	107484851	107489646	KLF4	Homo sapiens Kruppel like factor 4 (KLF4), transcript variant 2, mRNA. (from RefSeq NM_004235)
chr9	107534389	107535162	AL389915.1	AL389915.1 (from geneSymbol)
chr9	107543150	107543616	PPIAP88	peptidylprolyl isomerase A pseudogene 88 (from HGNC PPIAP88)
chr9	107663139	107663246	RNU6-996P	RNA, U6 small nuclear 996, pseudogene (from HGNC RNU6-996P)
chr9	107797743	107797847	RNU6-1064P	RNA, U6 small nuclear 1064, pseudogene (from HGNC RNU6-1064P)
chr9	107811615	107811914	RN7SL659P	RNA, 7SL, cytoplasmic 659, pseudogene (from HGNC RN7SL659P)
chr9	107834508	107834829	RPL36AP6	ribosomal protein L36a pseudogene 6 (from HGNC RPL36AP6)
chr9	107853782	107854258	AL162389.1	AL162389.1 (from geneSymbol)
chr9	107918865	107918978	RNA5SP293	RNA, 5S ribosomal pseudogene 293 (from HGNC RNA5SP293)
chr9	107963702	107964045	RPS15AP27	ribosomal protein S15a pseudogene 27 (from HGNC RPS15AP27)
chr9	108040212	108040592	AC068050.1	AC068050.1 (from geneSymbol)
chr9	108097431	108097851	CHCHD4P2	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 2 (from HGNC CHCHD4P2)
chr9	108252153	108254820	AL353742.1	AL353742.1 (from geneSymbol)
chr9	108626832	108627150	AL669983.1	JP 2014500723-A/18932: Polycomb-Associated Non-Coding RNAs. (from mRNA LF211429)
chr9	108701369	108703092	AL358779.1	AL358779.1 (from geneSymbol)
chr9	108821696	108822004	RPL36AP35	ribosomal protein L36a pseudogene 35 (from HGNC RPL36AP35)
chr9	108836332	108836597	AL359692.1	JP 2014500723-A/13676: Polycomb-Associated Non-Coding RNAs. (from mRNA LF206173)
chr9	108854588	108856967	ACTL7B	Homo sapiens actin like 7B (ACTL7B), mRNA. (from RefSeq NM_006686)
chr9	108862265	108863759	ACTL7A	Homo sapiens actin like 7A (ACTL7A), mRNA. (from RefSeq NM_006687)
chr9	108867516	108934116	ELP1	Homo sapiens elongator complex protein 1 (ELP1), transcript variant 1, mRNA. (from RefSeq NM_003640)
chr9	108934180	108940968	FAM206A	Homo sapiens family with sequence similarity 206 member A (FAM206A), mRNA. (from RefSeq NM_017832)
chr9	108942570	109013529	CTNNAL1	Homo sapiens catenin alpha like 1 (CTNNAL1), transcript variant 1, mRNA. (from RefSeq NM_003798)
chr9	109015151	109119945	TMEM245	Homo sapiens transmembrane protein 245 (TMEM245), mRNA. (from RefSeq NM_032012)
chr9	109042385	109042487	RF00019	RF00019 (from geneSymbol)
chr9	109046228	109046298	MIR32	Homo sapiens microRNA 32 (MIR32), microRNA. (from RefSeq NR_029506)
chr9	109130292	109167295	FRRS1L	Homo sapiens ferric chelate reductase 1 like (FRRS1L), mRNA. (from RefSeq NM_014334)
chr9	109171974	109320964	EPB41L4B	Homo sapiens erythrocyte membrane protein band 4.1 like 4B (EPB41L4B), transcript variant 2, mRNA. (from RefSeq NM_019114)
chr9	109196200	109196309	RNU6-984P	RNA, U6 small nuclear 984, pseudogene (from HGNC RNU6-984P)
chr9	109300185	109301172	MTND2P11	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 pseudogene 11 (from HGNC MTND2P11)
chr9	109324684	109324796	RF00019	RF00019 (from geneSymbol)
chr9	109375699	109498306	PTPN3	Homo sapiens protein tyrosine phosphatase, non-receptor type 3 (PTPN3), transcript variant 1, mRNA. (from RefSeq NM_002829)
chr9	109511474	109511545	MIR3927	Homo sapiens microRNA 3927 (MIR3927), microRNA. (from RefSeq NR_037493)
chr9	109532829	109534332	YBX1P6	Y-box binding protein 1 pseudogene 6 (from HGNC YBX1P6)
chr9	109640787	109946703	PALM2	Homo sapiens paralemmin 2 (PALM2), transcript variant 2, mRNA. (from RefSeq NM_001037293)
chr9	109760359	109772043	AL158829.1	AL158829.1 (from geneSymbol)
chr9	109780308	110172512	PALM2-AKAP2	Homo sapiens PALM2-AKAP2 readthrough (PALM2-AKAP2), transcript variant 1, mRNA. (from RefSeq NM_007203)
chr9	110024880	110025358	AL158823.1	JP 2014500723-A/132402: Polycomb-Associated Non-Coding RNAs. (from mRNA LF324899)
chr9	110048597	110169909	AKAP2	Homo sapiens A-kinase anchoring protein 2 (AKAP2), transcript variant 3, mRNA. (from RefSeq NM_001198656)
chr9	110199560	110208189	C9orf152	Homo sapiens chromosome 9 open reading frame 152 (C9orf152), mRNA. (from RefSeq NM_001012993)
chr9	110243810	110256640	TXN	Homo sapiens thioredoxin (TXN), transcript variant 1, mRNA. (from RefSeq NM_003329)
chr9	110303586	110337808	TXNDC8	Homo sapiens thioredoxin domain containing 8 (TXNDC8), transcript variant 1, mRNA. (from RefSeq NM_001003936)
chr9	110365255	110579738	SVEP1	Homo sapiens sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 (SVEP1), mRNA. (from RefSeq NM_153366)
chr9	110369591	110369698	RNU6-1039P	RNA, U6 small nuclear 1039, pseudogene (from HGNC RNU6-1039P)
chr9	110599474	110605219	AL592463.1	AL592463.1 (from geneSymbol)
chr9	110668770	110800998	MUSK	Homo sapiens muscle associated receptor tyrosine kinase (MUSK), transcript variant 1, mRNA. (from RefSeq NM_005592)
chr9	110727455	110727679	AL513328.1	AL513328.1 (from geneSymbol)
chr9	110873262	111038043	LPAR1	Homo sapiens lysophosphatidic acid receptor 1 (LPAR1), transcript variant 26, mRNA. (from RefSeq NM_001351420)
chr9	110903336	110903445	RNU6-432P	RNA, U6 small nuclear 432, pseudogene (from HGNC RNU6-432P)
chr9	110934405	110934507	RF00019	RF00019 (from geneSymbol)
chr9	111097324	111097413	RNY4P18	RNA, Ro-associated Y4 pseudogene 18 (from HGNC RNY4P18)
chr9	111139245	111284836	AL162414.1	AL162414.1 (from geneSymbol)
chr9	111271155	111271214	MIR7702	Homo sapiens microRNA 7702 (MIR7702), microRNA. (from RefSeq NR_106989)
chr9	111327482	111330183	OR2K2	Homo sapiens olfactory receptor family 2 subfamily K member 2 (OR2K2), mRNA. (from RefSeq NM_205859)
chr9	111360691	111484357	ECPAS	Homo sapiens Ecm29 proteasome adaptor and scaffold (ECPAS), transcript variant 2, mRNA. (from RefSeq NM_001363756)
chr9	111411643	111411742	RNA5SP294	RNA, 5S ribosomal pseudogene 294 (from HGNC RNA5SP294)
chr9	111525232	111544432	ZNF483	Homo sapiens zinc finger protein 483 (ZNF483), transcript variant 1, mRNA. (from RefSeq NM_133464)
chr9	111562966	111599855	PTGR1	Homo sapiens prostaglandin reductase 1 (PTGR1), transcript variant 1, mRNA. (from RefSeq NM_001146108)
chr9	111574191	111575427	AL135787.1	AL135787.1 (from geneSymbol)
chr9	111603288	111631289	LRRC37A5P	leucine rich repeat containing 37 member A5, pseudogene (from HGNC LRRC37A5P)
chr9	111631351	111654351	DNAJC25	Homo sapiens DnaJ heat shock protein family (Hsp40) member C25 (DNAJC25), transcript variant 1, mRNA. (from RefSeq NM_001015882)
chr9	111631385	111670229	DNAJC25-GNG10	Homo sapiens DNAJC25-GNG10 readthrough (DNAJC25-GNG10), mRNA. (from RefSeq NM_004125)
chr9	111661334	111670246	GNG10	Homo sapiens G protein subunit gamma 10 (GNG10), transcript variant 2, mRNA. (from RefSeq NM_001198664)
chr9	111686572	111783493	C9orf84	Homo sapiens chromosome 9 open reading frame 84 (C9orf84), transcript variant 1, mRNA. (from RefSeq NM_173521)
chr9	111802979	111803435	AL354877.1	AL354877.1 (from geneSymbol)
chr9	111839827	111839934	RNU6-1013P	RNA, U6 small nuclear 1013, pseudogene (from HGNC RNU6-1013P)
chr9	111896765	111935369	UGCG	Homo sapiens UDP-glucose ceramide glucosyltransferase (UGCG), mRNA. (from RefSeq NM_003358)
chr9	111932099	111932169	MIR4668	Homo sapiens microRNA 4668 (MIR4668), microRNA. (from RefSeq NR_039814)
chr9	111996634	111996739	RNU6-710P	RNA, U6 small nuclear 710, pseudogene (from HGNC RNU6-710P)
chr9	112032554	112037730	AL138756.1	Homo sapiens cDNA FLJ38333 fis, clone FCBBF3025674. (from mRNA AK095652)
chr9	112040784	112175408	SUSD1	Homo sapiens sushi domain containing 1 (SUSD1), transcript variant 2, mRNA. (from RefSeq NM_022486)
chr9	112137796	112137900	RNU6-855P	RNA, U6 small nuclear 855, pseudogene (from HGNC RNU6-855P)
